texto,nota,id,data,sentimento,tiposentimento,domain_id
Linda e funcional.,5,MLB34853793,2025-10-18T00:00:00,0.6124,Positivo,MLB-WALL_LIGHT_SWITCHES
"Muito bonito, gostei, funcionando perfeitamente até o presente momento!.",5,MLB34853793,2025-11-16T00:00:00,0.9245,Positivo,MLB-WALL_LIGHT_SWITCHES
"O interruptor é elogiado por sua facilidade de instalação e funcionalidade, especialmente para quem tem conhecimento técnico. Destacase a capacidade de controle por comando de voz e via aplicativo, proporcionando conveniência e modernidade. Além disso, o produto atende bem às expectativas dos usuários.",5,MLB34853793,2025-11-20T00:00:00,0.7512,Positivo,MLB-WALL_LIGHT_SWITCHES
Produto exelente! ja vou comprar outros para colocar em cômodos diferentes.,5,MLB34853793,2025-11-21T00:00:00,-0.2244,Negativo,MLB-WALL_LIGHT_SWITCHES
Item ótimo mas nao me atentei as configurações vc tem q ter um android versão 12 pra cima.,5,MLB27146245,2025-11-19T00:00:00,-0.2617,Negativo,MLB-LIGHT_BULBS
❤️.,5,MLB27146245,2025-11-28T00:00:00,0.0,Neutro,MLB-LIGHT_BULBS
Cumpri o que promete.,5,MLB27146245,2025-10-19T00:00:00,0.2732,Positivo,MLB-LIGHT_BULBS
"Gostei bastante, vou comprar mais para higiene do sono é ótima dar uma acalmada no ambiente.",5,MLB27146245,2025-10-26T00:00:00,0.296,Positivo,MLB-LIGHT_BULBS
Produto bom.,5,MLB27146245,2025-11-14T00:00:00,0.4215,Positivo,MLB-LIGHT_BULBS
"Bom o produto, funciona bem com alexa!.",5,MLB27146245,2025-11-18T00:00:00,0.636,Positivo,MLB-LIGHT_BULBS
"Cor branca é excelente, mas a colorida e bem fraca.",5,MLB27146245,2025-11-21T00:00:00,0.6369,Positivo,MLB-LIGHT_BULBS
"Produto muito bom. Fácil de instalar: é só colocar e baixar o app dela que está na caixa, com qr code. Várias opções de cores e aplicabilidade.",4,MLB27146245,2025-11-26T00:00:00,0.6908,Positivo,MLB-LIGHT_BULBS
"Ótima, recomendo a todos, cumpre com o que promete muito bem.",5,MLB27146245,2025-11-14T00:00:00,0.7717,Positivo,MLB-LIGHT_BULBS
"A lâmpada LED é elogiada por cumprir o que promete, sendo fácil de conectar e compatível com a Alexa. Destacase pela capacidade de criar um ambiente agradável, ideal para higiene do sono. Além disso, a sincronização com múltiplas lâmpadas através do aplicativo é eficiente e sem problemas.",5,MLB27146245,2025-11-20T00:00:00,0.875,Positivo,MLB-LIGHT_BULBS
As cores ficam bem fracas porem o amarelo e o branco ficam muito bem.,5,MLB27146245,2025-09-09T00:00:00,0.4939,Positivo,MLB-LIGHT_BULBS
"A lâmpada LED com WiFi é elogiada pela facilidade de instalação e pela integração com assistentes de voz como Alexa e Google Home, permitindo controle remoto e personalização de cores. No geral, o produto é considerado de boa qualidade e oferece um bom custobenefício, especialmente para quem busca criar ambientes inteligentes e personalizados.",5,MLB56407149,2025-11-20T00:00:00,0.8363,Positivo,MLB-LIGHT_BULBS
"Funciona muito bem, facil de instalar, vc coloca a lampada no bocal, liga e desliga o interruptor 3 vezes, na terceira vc para e a lampada entra em modo configuração, dai vc ja com o app aberto (ja feito o cadastro), basta clicar em adicionar e a lampada entre em modo pareamento e em segundos o. Lampada branca, amarela quente, colorida, com timer, com alexa. Um arraso eu super recomendo. Lâmpada muito clara e ilumina bem. Alem de poder diminuir a intensidade de luz.",5,MLB56407149,2023-07-24T00:00:00,0.9062,Positivo,MLB-LIGHT_BULBS
"Falta dois cômodos apenas, liz de qualidade e durabilidade , aqui dura dois anos para mais.",5,MLB21885251,2025-11-14T00:00:00,-0.4404,Negativo,MLB-LIGHT_BULBS
Gostei.,4,MLB21885251,2025-10-16T00:00:00,0.4215,Positivo,MLB-LIGHT_BULBS
"A lâmpada LED é elogiada pela facilidade de instalação e excelente custobenefício, além de funcionar bem com assistentes virtuais como Alexa. No geral, o produto atende bem às expectativas, especialmente em termos de controle de cores e temperaturas.",5,MLB21885251,2025-11-20T00:00:00,0.8689,Positivo,MLB-LIGHT_BULBS
Ótimo custo benefício. Produto original geonav.,5,MLB21885251,2023-08-26T00:00:00,0.5859,Positivo,MLB-LIGHT_BULBS
"A lâmpada é amplamente elogiada por sua eficiência, facilidade de conexão e automação, além de oferecer uma boa potência de luz. A durabilidade e a variedade de cores disponíveis são destacadas, proporcionando um ambiente personalizado e agradável. A integração com assistentes virtuais como Alexa e Google é considerada um ponto forte, facilitando o controle e a comodidade no uso diário.",5,MLB33368771,2025-11-20T00:00:00,0.8689,Positivo,MLB-LIGHT_BULBS
"Comprei para usar de ""despertador luminoso"" coloquei num canto do quarto como luz indireta, e programei na alexa pra aumentar o brilho de 0 à 100% em 30 min. Assim a luminosidade do quarto vai aumentando gradativamente e facilita um acordar mais ""natural"". Principalmente no inverno que o sol nasce mais tarde.",5,MLB33368771,2024-07-03T00:00:00,0.7717,Positivo,MLB-LIGHT_BULBS
"A lâmpada LED destacase pela facilidade de configuração e integração com assistentes virtuais como Alexa, proporcionando controle remoto eficiente através de aplicativos. A qualidade da iluminação, com diversas opções de cores e intensidades, é amplamente elogiada, assim como o custobenefício.",5,MLB48705460,2025-11-20T00:00:00,0.6486,Positivo,MLB-LIGHT_BULBS
"É a terceira que eu compro para manter todas da casa iguais, ela tem várias opções de cor e iluminação (as opções de cor não iluminam tanto, é mais uma luz de abajur colorida). O aplicativo conta com rotinas e programação, mas as vezes demora um pouquinho pro app reconhecer. Raramente ela buga ou reseta do nada (geralmente queda de energia).",4,MLB48705460,2023-04-28T00:00:00,-0.631,Negativo,MLB-LIGHT_BULBS
"A lâmpada LED é elogiada pela sua forte iluminação e excelente relação custobenefício, sendo ideal para ambientes que necessitam de mais claridade. A integração com assistentes virtuais como Alexa e Google é destacada, facilitando o controle e automação da iluminação. Além disso, a durabilidade e a qualidade do produto são frequentemente mencionadas como pontos positivos.",5,MLB23424369,2025-11-20T00:00:00,0.8689,Positivo,MLB-LIGHT_BULBS
Coloquei no poste de iluminação de rua enfrente a minha casa.,5,MLB23424369,2024-02-14T00:00:00,0.0,Neutro,MLB-LIGHT_BULBS
Produto bem legal! superou minhas exprectativas.,5,MLB21703284,2022-04-17T00:00:00,0.4389,Positivo,MLB-LIGHT_BULBS
"Sofisticada e elegante, poderia apenas ser mais difícil desprogramar. Se ligar duas vezes seguidas ela já desprograma, o comum em outra marcas é desprogramar na 3º vez.",4,MLB21703284,2023-09-29T00:00:00,0.4019,Positivo,MLB-LIGHT_BULBS
Gostei muito.,5,MLB21703284,2024-05-07T00:00:00,0.4215,Positivo,MLB-LIGHT_BULBS
Excelente lâmpada. Muito fácil configuração lelo aplicativo e também para vincular na alexa. Configurei cronograma para acender a noite e funciona muito bem.,5,MLB21703284,2024-07-19T00:00:00,0.7845,Positivo,MLB-LIGHT_BULBS
"Excelente produto, de muita qualidade. Aplicativo fácil de manusear, com diversas forma de configurar as cores. Funciona super bem com a alexa.",5,MLB21703284,2024-09-04T00:00:00,0.9186,Positivo,MLB-LIGHT_BULBS
"Adorei! coloquei dentro de luminária que comprei na tokstok. Depois que consegui conectar em wi-fi de 2,4g consegui cadastrar super rápido.",5,MLB21703284,2025-08-30T00:00:00,0.7177,Positivo,MLB-LIGHT_BULBS
Excelente qualidade. Ótimo para utilizar no momento de amamentação de bebês.,5,MLB21703284,2025-10-13T00:00:00,0.7184,Positivo,MLB-LIGHT_BULBS
"Lâmpada perfeita! tamanho excelente para abajur pequeno, muito fácil de instalar funciona perfeitamente com google e alexa.",5,MLB21703284,2025-10-17T00:00:00,0.923,Positivo,MLB-LIGHT_BULBS
"A lâmpada LED destacase pela excelente qualidade e fácil instalação, sendo compatível com assistentes virtuais como Alexa e Google. Além disso, a funcionalidade inteligente é elogiada por facilitar o uso em diferentes ambientes.",5,MLB21703284,2025-11-20T00:00:00,0.8658,Positivo,MLB-LIGHT_BULBS
"Conectou direitinho no app do celular e consegui associar ao google home e controlar por comandos de voz. Único problema é que ela é um pouco maior que a lâmpada bolinha convencional, e quase não coube na luminária.",5,MLB21703284,2024-04-09T00:00:00,0.0018,Neutro,MLB-LIGHT_BULBS
"A lâmpada LED com Bluetooth é elogiada por seu custobenefício e funcionalidade, sendo uma boa opção para som ambiente e presente. No entanto, há críticas sobre a intensidade fraca da luz e problemas com o controle remoto. Apesar disso, muitos apreciam a experiência de ouvir música e a variedade de cores oferecidas.",5,MLB36539345,2025-11-20T00:00:00,0.4019,Positivo,MLB-LIGHT_BULBS
"Muito bom, adorei esperava que fosse um produto um pouco inferior porem superou minhas expectativas (de otima qualidade e bom gosto) o som é muito bom,assim como as luzes, recomendo sim!!!.",5,MLB36539345,2021-04-29T00:00:00,0.8349,Positivo,MLB-LIGHT_BULBS
"Produto bom e de qualidade! fácil instalação via aplicativo. Importante ressaltar que não é uma luz de leitura, dependendo do tamanho do ambiente, não ira clarear. Utilizamos para decoração, pois trabalhamos com produção audio visual, neste caso super atendeu e recomendo a compra,.",5,MLB22856122,2024-12-09T00:00:00,0.8655,Positivo,MLB-LIGHT_BULBS
Adorando. Atende alexa numa boa e a luz fica ambiente.,5,MLB22856122,2025-10-23T00:00:00,0.6705,Positivo,MLB-LIGHT_BULBS
"Facilitou a minha vida pois apago a luz com o celular, tbm ficou bem lindo com a minha luminária.",5,MLB22856122,2025-10-29T00:00:00,0.2732,Positivo,MLB-LIGHT_BULBS
Produto bom! ainda não consigo avaliar a durabilidade.,4,MLB25719970,2025-09-18T00:00:00,0.2244,Positivo,MLB-LIGHT_BULBS
Ótimo produto. Vale muito apenas.,5,MLB21775769,2025-05-27T00:00:00,0.3612,Positivo,MLB-LIGHT_BULBS
Tudo ok.,5,MLB21775769,2025-10-03T00:00:00,0.2263,Positivo,MLB-LIGHT_BULBS
"A lâmpada é enorme. Eu esperava uma lâmpada tamanho padrão então tive que trocar o lustre. Porém é muito boa, iluminação excelente e aplicativo muito fácil de baixar e configurar.",5,MLB52125317,2025-10-30T00:00:00,0.93,Positivo,MLB-LIGHT_BULBS
Muito bom boa luminosidade e rgb.,5,MLB52125317,2025-11-06T00:00:00,0.6908,Positivo,MLB-LIGHT_BULBS
"Maravilhosa! estou usando no quarto de 2,5x3. A luz mais forte ilumina muito bem, da pra trabalhar com detalhes tranquilamente. Achei o branco bem branquinho e as rgb muito lindas e fortes também. O app é super fácil, não trava, bem ágil, e gostei de não ter que ficar com bluetooth ligado pra usar. Apaixonada na flexibilidade e qualidade, queria colocar na casa toda.",5,MLB52125317,2025-05-28T00:00:00,0.9719,Positivo,MLB-LIGHT_BULBS
"Muito bom! luz intensa até nas cores, aplicativo com muitas opções de programação, no geral, ótimo custo-benefício, indico muito!!.",5,MLB52125317,2025-10-03T00:00:00,0.7332,Positivo,MLB-LIGHT_BULBS
"A lâmpada LED é elogiada pela sua forte iluminação e fácil configuração, além de funcionar bem com assistentes de voz como Alexa. O produto oferece diversas configurações através do aplicativo, incluindo mudança de cor e programação de horários, o que tem agradado aos usuários. A qualidade e o custobenefício são destacados, superando as expectativas em termos de potência e funcionalidade.",5,MLB52125317,2025-11-20T00:00:00,0.7906,Positivo,MLB-LIGHT_BULBS
"Gostei. Só que na iluminação normal ""branca"" não acredito que dê os 30w pois tenho outras da ekaza de 10w e a diferença de luminosidade, teve! só foi pouca. Já no modo colorido ela ilumina bastante. A impressão que fica é que ela soma as potência entre iluminação normal 15w e iluminação rgb 15w; sendo talvez 15w+15w chegando no total de 30w.",5,MLB52125317,2025-09-29T00:00:00,0.4926,Positivo,MLB-LIGHT_BULBS
Ótimo produto.,5,MLB59173373,2025-10-05T00:00:00,0.3612,Positivo,MLB-LIGHT_BULBS
"Até o momento está funcionando normalmente. Espero que não queime como a da multilaser. A vida útil é de 25000 horas. De acordo com o tempo que ela fica acesa, das 20 às 04, e o tempo de vida útil, espero que dure no mínimo 5 anos 🤷🏻‍♂️.",5,MLB21482456,2025-01-08T00:00:00,0.7783,Positivo,MLB-LIGHT_BULBS
Ótimo produto. Recomendo a compra.,5,MLB21482456,2025-06-04T00:00:00,0.6124,Positivo,MLB-LIGHT_BULBS
"Ótima qualidade e muito fácil para conectar e programar, funcionando tudo certinho, recomendo!.",5,MLB21482456,2025-07-14T00:00:00,0.3802,Positivo,MLB-LIGHT_BULBS
"Excelente, ficou perfeito para a iluminação do quarto das crianças.",5,MLB21482456,2025-10-08T00:00:00,0.7003,Positivo,MLB-LIGHT_BULBS
Amei.,5,MLB21482456,2025-10-10T00:00:00,0.0,Neutro,MLB-LIGHT_BULBS
Ok.,5,MLB21482456,2025-10-25T00:00:00,0.2263,Positivo,MLB-LIGHT_BULBS
Perfeita!.,5,MLB21482456,2025-10-30T00:00:00,0.0,Neutro,MLB-LIGHT_BULBS
Conforme.,5,MLB21482456,2025-11-18T00:00:00,0.0,Neutro,MLB-LIGHT_BULBS
Produto ótimo.,5,MLB21482456,2025-11-29T00:00:00,0.3612,Positivo,MLB-LIGHT_BULBS
"A lâmpada é elogiada pela sua excelente qualidade e facilidade de conexão e programação. É considerada perfeita para a iluminação de ambientes como o quarto das crianças. Além disso, o produto funciona conforme esperado, sendo recomendado para compra.",5,MLB21482456,2025-11-20T00:00:00,0.8176,Positivo,MLB-LIGHT_BULBS
É útil,5,MLB21482456,2024-11-22T00:00:00,0.4404,Positivo,MLB-LIGHT_BULBS
"A lâmpada LED é elogiada pela sua excelente capacidade de iluminação e facilidade de configuração, com destaque para a integração com assistentes de voz como Google e Alexa. O aplicativo associado oferece diversas funções práticas, como controle de cor e intensidade, além de agendamento de ligar e desligar, tornandoa uma ótima opção para automação residencial. Apesar de algumas dificuldades iniciais na instalação, o produto é considerado uma aquisição valiosa e prática para ambientes pequenos.",5,MLB46350683,2025-11-20T00:00:00,0.5267,Positivo,MLB-LIGHT_BULBS
"A lâmpada é muito boa para o branco, porém é importante destacar que diferente das marcas que conhecemos mais, como elgin e positivo, a potência de 15w é apenas para o branco, caindo para 3w quando em colorido. Se o seu foco é usar apenas o branco (pode ser em temperaturas diferentes, mas deve ser branco) e raramente usar o colorido, ou apenas em casos específicos com pouca potência de cor, essa lâmpada deve servir. Se quiser alto poder em colorido, ela não serve para seu uso.",4,MLB46350683,2024-06-01T00:00:00,-0.1779,Negativo,MLB-LIGHT_BULBS
Cumpre o prometido!.,5,MLB58045811,2025-10-15T00:00:00,0.3164,Positivo,MLB-LIGHT_BULBS
"Excelente, fácil instalação. Vou comprar mais.",5,MLB29009946,2024-11-24T00:00:00,0.7906,Positivo,MLB-LIGHT_BULBS
Exercelente recomendo demais super satisfeito por enquanto nada a reclamar.,5,MLB29009946,2025-01-24T00:00:00,0.8059,Positivo,MLB-LIGHT_BULBS
Ótimo produto. Excelente custo beneficio.,5,MLB29009946,2025-03-26T00:00:00,0.765,Positivo,MLB-LIGHT_BULBS
"A lâmpada não tem efeito de dicróica, ela é uma luz comum difusa. No modelo de de dicróica.",4,MLB29009946,2025-04-01T00:00:00,-0.296,Negativo,MLB-LIGHT_BULBS
"Produto funcionando perfeitamente, fácil instalação, cumpre o que promete. Conectividade fácil com o aplicativo.",5,MLB29009946,2025-06-05T00:00:00,0.9201,Positivo,MLB-LIGHT_BULBS
Excelente para sincronizar com alexa e com o aplicativo smart life.,5,MLB29009946,2025-07-27T00:00:00,0.5423,Positivo,MLB-LIGHT_BULBS
Top tecnologia de ponta.,5,MLB29009946,2025-10-10T00:00:00,0.0,Neutro,MLB-LIGHT_BULBS
Bom produto !.,4,MLB29009946,2025-10-13T00:00:00,0.4753,Positivo,MLB-LIGHT_BULBS
Muito boa.,5,MLB29009946,2025-10-16T00:00:00,0.4404,Positivo,MLB-LIGHT_BULBS
Otimo produto.,5,MLB29009946,2025-10-19T00:00:00,0.3612,Positivo,MLB-LIGHT_BULBS
"A lâmpada LED é elogiada pela facilidade de instalação e rápida conexão. Destacase pela compatibilidade com Alexa e o aplicativo Smart Life, proporcionando uma experiência tecnológica avançada.",5,MLB29009946,2025-11-20T00:00:00,0.3612,Positivo,MLB-LIGHT_BULBS
Produto bom.,5,MLB29009946,2025-10-16T00:00:00,0.4215,Positivo,MLB-LIGHT_BULBS
"Funcionando perfeitamente, amei!.",5,MLB21668005,2025-03-31T00:00:00,0.6696,Positivo,MLB-LIGHT_BULBS
Produto ótimo.,5,MLB21668005,2025-10-09T00:00:00,0.3612,Positivo,MLB-LIGHT_BULBS
"Ótima lâmpada, funcionando perfeitamente!.",5,MLB21668005,2025-11-02T00:00:00,0.0,Neutro,MLB-LIGHT_BULBS
"A lâmpada LED destacase pela qualidade de iluminação e facilidade de conexão, além de ser compatível com comandos de voz e aplicativos intuitivos. Oferece um excelente custobenefício, com brilho elevado e várias opções de personalização de cor e intensidade.",5,MLB21668005,2025-11-20T00:00:00,0.8807,Positivo,MLB-LIGHT_BULBS
"Luz branca tem boa iluminação pra ambientes de 4x5 igualinha sala atendeu bem. Tem luz vermelha, azul, rosa, roxo da pra colocar qualquer cor rgb. Além de ter tons para trabalho (luz branca com brilho no alto) ou uma cena suave que é um tom amarelado mais suave, da pra controlar o brilho tbm. Estou usando o aplicativo da aitek smart por tenho uma tomada da aitek e foi compatível com as lâmpadas. Pelo manual achei super fácil a instalação. Se vc desligar a lâmpada pelo app, da pra ligar a lâmpada novamente pelo interruptor na parede, é só desligar e ligar novamente o interruptor. Achei muito bom. Ótimo viu!.",5,MLB21668005,2024-01-31T00:00:00,0.9761,Positivo,MLB-LIGHT_BULBS
"Excelente, da mesma marca das câmeras que tenho ficou tudo no mesmo app, irei comprar mais.",5,MLB28939341,2025-08-26T00:00:00,0.6249,Positivo,MLB-LIGHT_BULBS
Mto bom.,5,MLB28939341,2025-09-05T00:00:00,0.4215,Positivo,MLB-LIGHT_BULBS
Bom.,5,MLB28939341,2025-09-12T00:00:00,0.4215,Positivo,MLB-LIGHT_BULBS
Top e funcional.,5,MLB28939341,2025-10-03T00:00:00,0.0,Neutro,MLB-LIGHT_BULBS
Funciona perfeitamente.,5,MLB28939341,2025-10-04T00:00:00,0.6369,Positivo,MLB-LIGHT_BULBS
"A lâmpada inteligente é elogiada por seu funcionamento perfeito e integração fácil com outros dispositivos da mesma marca. Além disso, é considerada funcional e de boa qualidade, incentivando a compra de mais unidades.",5,MLB28939341,2025-11-20T00:00:00,0.9118,Positivo,MLB-LIGHT_BULBS
Ótimo produto. Recomendo.,5,MLB28939341,2024-05-16T00:00:00,0.6124,Positivo,MLB-LIGHT_BULBS
