id,date_created,catalog_product_id,domain_id,name,main_features,quality_type,priority,type,keywords,description
MLB36082934,2024-04-23T15:00:50Z,MLB36082934,MLB-NOTEBOOKS,"Notebook Positivo Vision I15 Intel Core I3-N300 8GB 256GB SSD Windows 11 Home 15"" FHD Preto - Lumina Bar",[],COMPLETE,MEDIUM,PRODUCT,"Notebook Positivo Vision I15 Intel Core I3-N300 8GB 256GB SSD Windows 11 Home 15"" FHD Preto - Lumina Bar",
MLB44466868,2024-12-05T17:41:37Z,MLB44466868,MLB-NOTEBOOKS,Notebook Positivo Motion Red C41tbi Intel® Celeron® Dual-core Linux 4gb Ram 1tb Hd 14 Hd - Vermelho,[],COMPLETE,MEDIUM,PRODUCT,Notebook Positivo Motion Red C41tbi Intel® Celeron® Dual-core Linux 4gb Ram 1tb Hd 14 Hd - Vermelho,
MLB53759124,2025-08-11T03:42:21Z,MLB53759124,MLB-NOTEBOOKS,Notebook Positivo Vision C14 Lumina BAR Celeron 4GB 256GB eMMC Tela 14 Polegadas HD Antirreflexo Linux Tecla Link – Cinza,[],COMPLETE,MEDIUM,PRODUCT,Notebook Positivo Vision C14 Lumina BAR Celeron 4GB 256GB eMMC Tela 14 Polegadas HD Antirreflexo Linux Tecla Link – Cinza,
MLB40656210,2024-09-12T19:07:15Z,MLB40656210,MLB-NOTEBOOKS,Notebook Positivo Master N4340 Intel® Core I5-10210u Windows 11 Home 8gb Ram 256gb Ssd 14 Hd - Preto,[],COMPLETE,MEDIUM,PRODUCT,Notebook Positivo Master N4340 Intel® Core I5-10210u Windows 11 Home 8gb Ram 256gb Ssd 14 Hd - Preto,
MLB37804742,2024-06-19T14:31:21Z,MLB37804742,MLB-NOTEBOOKS,"Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 7 16gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Linux - Preto",[],COMPLETE,MEDIUM,PRODUCT,"Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 7 16gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Linux - Preto",
MLB31561010,2024-02-02T22:29:35Z,MLB31561010,MLB-NOTEBOOKS,"Notebook Positivo Vision i15 Lumina Bar i3-N300, 8GB 512GB SSD, Tela 15 polegadas Full HD Antirreflexo Linux - Cinza",[],COMPLETE,MEDIUM,PRODUCT,"Notebook Positivo Vision i15 Lumina Bar i3-N300, 8GB 512GB SSD, Tela 15 polegadas Full HD Antirreflexo Linux - Cinza",
MLB37927091,2024-06-28T15:31:02Z,MLB37927091,MLB-NOTEBOOKS,"Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 7 32gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Linux - Preto",[],COMPLETE,MEDIUM,PRODUCT,"Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 7 32gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Linux - Preto",
MLB43281003,2024-11-15T13:45:21Z,MLB43281003,MLB-NOTEBOOKS,"Notebook Positivo Vision R15 Lumina Bar, AMD Ryzen 5 8GB 256GB, Tela 15 polegadas Full HD Antirreflexo, Linux - Preto",[],COMPLETE,MEDIUM,PRODUCT,"Notebook Positivo Vision R15 Lumina Bar, AMD Ryzen 5 8GB 256GB, Tela 15 polegadas Full HD Antirreflexo, Linux - Preto",
MLB44067058,2024-11-28T18:08:52Z,MLB44067058,MLB-NOTEBOOKS,Notebook Positivo Motion C 14 Celeron 4gb 128gb Tela 14.1 Windows 11 Com Alexa Office 365 E Ring Light,[],COMPLETE,MEDIUM,PRODUCT,Notebook Positivo Motion C 14 Celeron 4gb 128gb Tela 14.1 Windows 11 Com Alexa Office 365 E Ring Light,
MLB43262915,2024-11-15T12:02:26Z,MLB43262915,MLB-NOTEBOOKS,Notebook 2 Em 1 Positivo Bgh Duo Zx3015 10 Cinza 1gb De Ram - 16gb Ssd - 0tb Hdd - Intel Atom,[],PRIMITIVE,MEDIUM,PRODUCT,Notebook 2 Em 1 Positivo Bgh Duo Zx3015 10 Cinza 1gb De Ram - 16gb Ssd - 0tb Hdd - Intel Atom,
MLB28366788,2023-11-24T14:55:47Z,MLB28366788,MLB-NOTEBOOKS,"Notebook Positivo Vision i15 i58256AI -15 Core i5 11th 8GB 256GB SSD Tela 15"" Full HD Antirreflexo, Linux - Cinza",[],COMPLETE,MEDIUM,PRODUCT,"Notebook Positivo Vision i15 i58256AI -15 Core i5 11th 8GB 256GB SSD Tela 15"" Full HD Antirreflexo, Linux - Cinza",
MLB26133662,2023-08-17T06:07:52Z,MLB26133662,MLB-NOTEBOOKS,Notebook Positivo Vision C15 Lumina Bar Celeron 4gb 128gb Emmc Tela 15 Hd Antirreflexo Windows 11 Tecla Link Cinza,[],COMPLETE,MEDIUM,PRODUCT,Notebook Positivo Vision C15 Lumina Bar Celeron 4gb 128gb Emmc Tela 15 Hd Antirreflexo Windows 11 Tecla Link Cinza,
MLB40006837,2024-08-30T18:33:33Z,MLB40006837,MLB-NOTEBOOKS,Notebook Positivo Master N4350 Intel® Core I5-1135g7 Windows 11 Home 8gb Ram 256gb Ssd 14 Full Hd - Preto,[],COMPLETE,MEDIUM,PRODUCT,Notebook Positivo Master N4350 Intel® Core I5-1135g7 Windows 11 Home 8gb Ram 256gb Ssd 14 Full Hd - Preto,
MLB37908168,2024-06-27T19:23:11Z,MLB37908168,MLB-NOTEBOOKS,"Notebook Positivo Vision I15 Lumina Bar I3-n300, 8gb 256gb Ssd, Tela 15 Polegadas Full Hd Antirreflexo Shell Efi - Preto",[],COMPLETE,MEDIUM,PRODUCT,"Notebook Positivo Vision I15 Lumina Bar I3-n300, 8gb 256gb Ssd, Tela 15 Polegadas Full Hd Antirreflexo Shell Efi - Preto",
MLB36519383,2024-05-03T05:14:09Z,MLB36519383,MLB-NOTEBOOKS,"Notebook Positivo Motion 3002635 Cinza 14 , Intel Celeron N4020 Dual Core 4gb De Ram 240gb Ssd, Intel Uhd Graphics Linux",[],COMPLETE,MEDIUM,PRODUCT,"Notebook Positivo Motion 3002635 Cinza 14 , Intel Celeron N4020 Dual Core 4gb De Ram 240gb Ssd, Intel Uhd Graphics Linux",
MLB31530213,2024-02-02T21:20:38Z,MLB31530213,MLB-NOTEBOOKS,Notebook Positivo Motion C4120f Intel Celeron Dual-core 4gb Ram 120gb Ssd Windows 11 Home 14 Dourado - Inclui Microsoft 365,[],COMPLETE,MEDIUM,PRODUCT,Notebook Positivo Motion C4120f Intel Celeron Dual-core 4gb Ram 120gb Ssd Windows 11 Home 14 Dourado - Inclui Microsoft 365,
MLB43545818,2024-11-22T17:25:32Z,MLB43545818,MLB-NOTEBOOKS,"Notebook Positivo Vision I15 Lumina Bar, Core I3, 11th, 8gb 256gb Ssd, Tela 15 Polegadas Full Hd Antirreflexo, W11 - Ci",[],COMPLETE,MEDIUM,PRODUCT,"Notebook Positivo Vision I15 Lumina Bar, Core I3, 11th, 8gb 256gb Ssd, Tela 15 Polegadas Full Hd Antirreflexo, W11 - Ci",
MLB56724643,2025-09-18T18:41:17Z,MLB56724643,MLB-NOTEBOOKS,Notebook Positivo Vision C14 Lumina Bar Celeron 8gb 128gb Emmc Tela 14 Polegadas Hd Antirreflexo Windows 11 Tecla Link Cinza,[],COMPLETE,MEDIUM,PRODUCT,Notebook Positivo Vision C14 Lumina Bar Celeron 8gb 128gb Emmc Tela 14 Polegadas Hd Antirreflexo Windows 11 Tecla Link Cinza,
MLB26133653,2023-08-17T06:07:50Z,MLB26133653,MLB-NOTEBOOKS,Notebook Positivo Vision C14 Lumina BAR Celeron 4GB 128GB eMMC Tela 14 Polegadas HD Antirreflexo Windows 11 Tecla Link Cinza,[],COMPLETE,MEDIUM,PRODUCT,Notebook Positivo Vision C14 Lumina BAR Celeron 4GB 128GB eMMC Tela 14 Polegadas HD Antirreflexo Windows 11 Tecla Link Cinza,
MLB37595882,2024-06-08T07:22:33Z,MLB37595882,MLB-NOTEBOOKS,"Notebook Positivo Duo Cinza Táctil Intel Celeron N3350 , Processamento De Vídeo Integrado Intel® Graphics, Lpddr4 Full Hd Debian 10",[],PRIMITIVE,MEDIUM,PRODUCT,"Notebook Positivo Duo Cinza Táctil Intel Celeron N3350 , Processamento De Vídeo Integrado Intel® Graphics, Lpddr4 Full Hd Debian 10",
MLB37908824,2024-06-27T19:41:01Z,MLB37908824,MLB-CELLPHONES,Multilaser G3 32GB Preto 2GB,[],COMPLETE,MEDIUM,PRODUCT,Multilaser G3 32GB Preto 2GB,
MLB61494384,2025-10-31T11:59:14Z,MLB61494384,MLB-CELLPHONES,Celular Idoso Vita Multilaser P9121 Preto,[],COMPLETE,MEDIUM,PRODUCT,Celular Idoso Vita Multilaser P9121 Preto,
MLB15776863,2020-06-05T02:07:16Z,MLB15776863,MLB-CELLPHONES,Smartphone Multilaser G Max P-9107,[],COMPLETE,MEDIUM,PRODUCT,Smartphone Multilaser G Max P-9107,
MLB19578938,2022-09-05T12:47:01Z,MLB19578938,MLB-CELLPHONES,Multilaser Flip Vita 3G Dual SIM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser Flip Vita 3G Dual SIM,
MLB16033514,2020-08-21T12:13:26Z,MLB16033514,MLB-CELLPHONES,Multilaser F 3G 32GB Café 1GB,[],COMPLETE,MEDIUM,PRODUCT,Multilaser F 3G 32GB Café 1GB,
MLB47308301,2025-03-21T12:27:30Z,MLB47308301,MLB-CELLPHONES,Celular Multilaser Flip Vita Lite Preto,[],COMPLETE,MEDIUM,PRODUCT,Celular Multilaser Flip Vita Lite Preto,
MLB47353665,2025-03-22T13:16:34Z,MLB47353665,MLB-CELLPHONES,"Smartphone Multilaser G Pro 4g 32gb, Preto",[],COMPLETE,MEDIUM,PRODUCT,"Smartphone Multilaser G Pro 4g 32gb, Preto",
MLB16206437,2020-10-29T13:41:39Z,MLB16206437,MLB-CELLPHONES,Smartphone Multilaser E Lite 32gb Preto P9126,[],COMPLETE,MEDIUM,PRODUCT,Smartphone Multilaser E Lite 32gb Preto P9126,
MLB23006744,2023-05-02T18:58:46Z,MLB23006744,MLB-CELLPHONES,Celular Multilaser Max Ii Rural 04 Chips,[],COMPLETE,MEDIUM,PRODUCT,Celular Multilaser Max Ii Rural 04 Chips,
MLB14376296,2019-04-04T21:08:02Z,MLB14376296,MLB-CELLPHONES,Smartphone Multilaser Ms50g Dourado/branco P9073 Cor Preto,[],COMPLETE,MEDIUM,PRODUCT,Smartphone Multilaser Ms50g Dourado/branco P9073 Cor Preto,
MLB24816408,2023-07-23T06:41:40Z,MLB24816408,MLB-CELLPHONES,Smartphone Ms50s Androis 6.0 8gb Memoria Multilaser - P9035,[],COMPLETE,MEDIUM,PRODUCT,Smartphone Ms50s Androis 6.0 8gb Memoria Multilaser - P9035,
MLB29210297,2023-12-22T02:52:54Z,MLB29210297,MLB-CELLPHONES,Celular Multilaser F Pro 32 Gb Cor Verde,[],COMPLETE,MEDIUM,PRODUCT,Celular Multilaser F Pro 32 Gb Cor Verde,
MLB43263676,2024-11-15T12:12:53Z,MLB43263676,MLB-CELLPHONES,Celular Dual Chip Multilaser Joy P3531 Cor Preto,[],COMPLETE,MEDIUM,PRODUCT,Celular Dual Chip Multilaser Joy P3531 Cor Preto,
MLB22587851,2023-04-14T22:08:18Z,MLB22587851,MLB-CELLPHONES,Smartphone Multilaser G Max 2 64gb Preto P9168,[],COMPLETE,MEDIUM,PRODUCT,Smartphone Multilaser G Max 2 64gb Preto P9168,
MLB43607777,2024-11-23T13:03:24Z,MLB43607777,MLB-CELLPHONES,Celular Para Idosos Bluetooth Multilaser Flip Vita Vermelho,[],COMPLETE,MEDIUM,PRODUCT,Celular Para Idosos Bluetooth Multilaser Flip Vita Vermelho,
MLB47352827,2025-03-22T12:27:25Z,MLB47352827,MLB-CELLPHONES,"Celular Idosos Flip Vita Multilaser P9043 Dual Chip, Sos",[],COMPLETE,MEDIUM,PRODUCT,"Celular Idosos Flip Vita Multilaser P9043 Dual Chip, Sos",
MLB22918376,2023-04-28T18:34:05Z,MLB22918376,MLB-CELLPHONES,Smartphone Ms45 S Tela 4.5 Pol 8gb P9011 Multilaser,[],COMPLETE,MEDIUM,PRODUCT,Smartphone Ms45 S Tela 4.5 Pol 8gb P9011 Multilaser,
MLB22720865,2023-04-19T17:36:13Z,MLB22720865,MLB-CELLPHONES,Smartphone Multilaser Ms55m Tela 5.5 Quadcore 1gb Ram 16gb,[],COMPLETE,MEDIUM,PRODUCT,Smartphone Multilaser Ms55m Tela 5.5 Quadcore 1gb Ram 16gb,
MLB22515136,2023-04-06T00:07:13Z,MLB22515136,MLB-CELLPHONES,Smartphone Multilaser Ms80 4g Dualchip 4gb Ram 64gb 20mp,[],COMPLETE,MEDIUM,PRODUCT,Smartphone Multilaser Ms80 4g Dualchip 4gb Ram 64gb 20mp,
MLB22753171,2023-04-19T23:23:23Z,MLB22753171,MLB-CELLPHONES,Smartphone Multilaser Ms55m 3g Tela 5.5 Dual Chip Mostruário,[],COMPLETE,MEDIUM,PRODUCT,Smartphone Multilaser Ms55m 3g Tela 5.5 Dual Chip Mostruário,
MLB48808945,2025-04-19T13:33:25Z,MLB48808945,MLB-CELLPHONES,Celular Multilaser Com Teclas Grande 3g Acesso Rede Social,[],COMPLETE,MEDIUM,PRODUCT,Celular Multilaser Com Teclas Grande 3g Acesso Rede Social,
MLB23889014,2023-06-09T20:56:29Z,MLB23889014,MLB-CELLPHONES,Celular Multilaser Up Play 3G Dual SIM P/Idosos,[],COMPLETE,MEDIUM,PRODUCT,Celular Multilaser Up Play 3G Dual SIM P/Idosos,
MLB15561209,2020-03-30T00:41:59Z,MLB15561209,MLB-CELLPHONES,Celular Up Play Multilaser Dual Chip Câmera Preto P9076,[],COMPLETE,MEDIUM,PRODUCT,Celular Up Play Multilaser Dual Chip Câmera Preto P9076,
MLB22735798,2023-04-19T20:19:23Z,MLB22735798,MLB-CELLPHONES,"Smartphone Multilaser Ms45s Dual ,1gb Ram, 8gb, Dual Outlet",[],COMPLETE,MEDIUM,PRODUCT,"Smartphone Multilaser Ms45s Dual ,1gb Ram, 8gb, Dual Outlet",
MLB15581477,2020-04-08T22:19:48Z,MLB15581477,MLB-CELLPHONES,Multilaser MS60X Dual SIM 16 GB preto 1 GB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser MS60X Dual SIM 16 GB preto 1 GB RAM,
MLB14113041,2019-02-26T23:59:18Z,MLB14113041,MLB-CELLPHONES,Multilaser MS40G Dual SIM 8 GB branco 512 MB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser MS40G Dual SIM 8 GB branco 512 MB RAM,
MLB15581474,2020-04-08T22:19:48Z,MLB15581474,MLB-CELLPHONES,Multilaser E Dual SIM 16 GB preto 512 MB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser E Dual SIM 16 GB preto 512 MB RAM,
MLB15828234,2020-06-30T20:30:00Z,MLB15828234,MLB-CELLPHONES,Multilaser MS50X Dual SIM 16 GB preto 1 GB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser MS50X Dual SIM 16 GB preto 1 GB RAM,
MLB15706627,2020-05-05T13:22:29Z,MLB15706627,MLB-CELLPHONES,Multilaser G Dual SIM 16 GB ouro 1 GB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser G Dual SIM 16 GB ouro 1 GB RAM,
MLB46485082,2025-02-27T00:32:46Z,MLB46485082,MLB-CELLPHONES,Celular Flip Vita 4g Dual Chip Mp3 Preto P9227 Multilaser,[],COMPLETE,MEDIUM,PRODUCT,Celular Flip Vita 4g Dual Chip Mp3 Preto P9227 Multilaser,
MLB48946702,2025-04-30T14:23:03Z,MLB48946702,MLB-CELLPHONES,Celular Flip Vita 4g Dual Chip Mp3 Preto P9227 Multilaser,[],COMPLETE,MEDIUM,PRODUCT,Celular Flip Vita 4g Dual Chip Mp3 Preto P9227 Multilaser,
MLB51918379,2025-07-01T21:53:18Z,MLB51918379,MLB-CELLPHONES,Celular Flip Vita 4G Dual Chip MP3 Preto Multilaser P9227,[],COMPLETE,MEDIUM,PRODUCT,Celular Flip Vita 4G Dual Chip MP3 Preto Multilaser P9227,
MLB15706626,2020-05-05T13:22:29Z,MLB15706626,MLB-CELLPHONES,Multilaser G Dual SIM 16 GB preto 1 GB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser G Dual SIM 16 GB preto 1 GB RAM,
MLB14113040,2019-02-26T23:59:17Z,MLB14113040,MLB-CELLPHONES,Multilaser MS40G Dual SIM 8 GB preto 512 MB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser MS40G Dual SIM 8 GB preto 512 MB RAM,
MLB51230642,2025-06-13T19:12:27Z,MLB51230642,MLB-CELLPHONES,Celular Flip Vita 4g Dual Chip Mp3 Preto P9227 Multilaser,[],COMPLETE,MEDIUM,PRODUCT,Celular Flip Vita 4g Dual Chip Mp3 Preto P9227 Multilaser,
MLB22753170,2023-04-19T23:23:22Z,MLB22753170,MLB-CELLPHONES,Smartphone Multilaser G 3 4G 32 GB Preto 2 GB,[],COMPLETE,MEDIUM,PRODUCT,Smartphone Multilaser G 3 4G 32 GB Preto 2 GB,
MLB17385358,2021-02-19T17:42:03Z,MLB17385358,MLB-CELLPHONES,Multilaser G Dual SIM 32 GB preto 1 GB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser G Dual SIM 32 GB preto 1 GB RAM,
MLB15533625,2020-03-09T12:22:22Z,MLB15533625,MLB-CELLPHONES,Multilaser F Dual SIM 16 GB dourado 1 GB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser F Dual SIM 16 GB dourado 1 GB RAM,
MLB15581475,2020-04-08T22:19:48Z,MLB15581475,MLB-CELLPHONES,Multilaser E Dual SIM 16 GB ouro 512 MB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser E Dual SIM 16 GB ouro 512 MB RAM,
MLB16033515,2020-08-21T12:13:26Z,MLB16033515,MLB-CELLPHONES,Multilaser F Dual SIM 32 GB dourado 1 GB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser F Dual SIM 32 GB dourado 1 GB RAM,
MLB50075713,2025-05-16T04:47:48Z,MLB50075713,MLB-CELLPHONES,Celular Flip Vita 4g Multilaser Básico Simples Ideal Para Idosos,[],COMPLETE,MEDIUM,PRODUCT,Celular Flip Vita 4g Multilaser Básico Simples Ideal Para Idosos,
MLB39456142,2024-08-23T13:06:16Z,MLB39456142,MLB-CELLPHONES,Celular Barrinha Idosos Multilaser Up Play 2 Chips Cor Preto,[],PRIMITIVE,MEDIUM,PRODUCT,Celular Barrinha Idosos Multilaser Up Play 2 Chips Cor Preto,
MLB51958508,2025-07-02T15:08:23Z,MLB51958508,MLB-CELLPHONES,Celular Básico Para Idosos Multilaser Vita 4g C/ Base Carregadora,[],COMPLETE,MEDIUM,PRODUCT,Celular Básico Para Idosos Multilaser Vita 4g C/ Base Carregadora,
MLB15828235,2020-06-30T20:30:00Z,MLB15828235,MLB-CELLPHONES,Multilaser MS50X Dual SIM 16 GB azul 1 GB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser MS50X Dual SIM 16 GB azul 1 GB RAM,
MLB14695056,2019-05-29T03:37:40Z,MLB14695056,MLB-CELLPHONES,Multilaser MS80X Dual SIM 64 GB ouro 4 GB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser MS80X Dual SIM 64 GB ouro 4 GB RAM,
MLB8584615,2017-11-02T10:14:09Z,MLB8584615,MLB-CELLPHONES,Multilaser MS60 Dual SIM 16 GB branco 2 GB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser MS60 Dual SIM 16 GB branco 2 GB RAM,
MLB14695055,2019-05-29T03:37:39Z,MLB14695055,MLB-CELLPHONES,Multilaser MS80X Dual SIM 64 GB preto 4 GB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser MS80X Dual SIM 64 GB preto 4 GB RAM,
MLB47310021,2025-03-21T12:38:44Z,MLB47310021,MLB-CELLPHONES,Multilaser F Dual Sim 16 Gb Preto 1 Gb Ram,[],COMPLETE,MEDIUM,PRODUCT,Multilaser F Dual Sim 16 Gb Preto 1 Gb Ram,
MLB16160106,2020-10-09T22:29:08Z,MLB16160106,MLB-CELLPHONES,Multilaser E Dual SIM 32 GB preto 512 MB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser E Dual SIM 32 GB preto 512 MB RAM,
MLB52431610,2025-07-16T17:34:50Z,MLB52431610,MLB-CELLPHONES,Celular Flip Vita 4g Dual Chip Mp3 Preto P9227 Multilaser,[],COMPLETE,MEDIUM,PRODUCT,Celular Flip Vita 4g Dual Chip Mp3 Preto P9227 Multilaser,
MLB47311534,2025-03-21T12:58:32Z,MLB47311534,MLB-CELLPHONES,Smartphone E Lite 2 32gb Dual Chip Dourado Multilaser P9147,[],COMPLETE,MEDIUM,PRODUCT,Smartphone E Lite 2 32gb Dual Chip Dourado Multilaser P9147,
MLB25714931,2023-08-03T02:43:01Z,MLB25714931,MLB-CELLPHONES,Celular Para Idoso Multilaser Flip Vita Dual Sim Botão Sos,[],COMPLETE,MEDIUM,PRODUCT,Celular Para Idoso Multilaser Flip Vita Dual Sim Botão Sos,
MLB53218617,2025-08-01T12:21:44Z,MLB53218617,MLB-CELLPHONES,Celular Flip Vita 4g Dual Chip Mp3 Preto P9227 Multilaser,[],COMPLETE,MEDIUM,PRODUCT,Celular Flip Vita 4g Dual Chip Mp3 Preto P9227 Multilaser,
MLB8584614,2017-11-02T10:14:09Z,MLB8584614,MLB-CELLPHONES,Multilaser MS60 Dual SIM 16 GB preto 2 GB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser MS60 Dual SIM 16 GB preto 2 GB RAM,
MLB14675058,2019-05-23T22:26:50Z,MLB14675058,MLB-CELLPHONES,Multilaser MS60Z Dual SIM 16 GB preto 2 GB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser MS60Z Dual SIM 16 GB preto 2 GB RAM,
MLB23044879,2023-05-05T05:34:58Z,MLB23044879,MLB-CELLPHONES,"Smartphone Multilaser Ms80 4gb Ram + 64gb Tela 5,7 Hd Nb724",[],COMPLETE,MEDIUM,PRODUCT,"Smartphone Multilaser Ms80 4gb Ram + 64gb Tela 5,7 Hd Nb724",
MLB61419771,2025-10-30T12:08:40Z,MLB61419771,MLB-CELLPHONES,Celular Idosos Multilaser Zapp Ii 3g Acesso A Redes Sociais,[],COMPLETE,MEDIUM,PRODUCT,Celular Idosos Multilaser Zapp Ii 3g Acesso A Redes Sociais,
MLB15533624,2020-03-09T12:22:21Z,MLB15533624,MLB-CELLPHONES,Multilaser F Dual SIM 16 GB café 1 GB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser F Dual SIM 16 GB café 1 GB RAM,
MLB17385359,2021-02-19T17:42:03Z,MLB17385359,MLB-CELLPHONES,Multilaser G Dual SIM 32 GB ouro 1 GB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser G Dual SIM 32 GB ouro 1 GB RAM,
MLB14376295,2019-04-04T21:08:01Z,MLB14376295,MLB-CELLPHONES,Multilaser MS50G Dual SIM 8 GB prata/preto 1 GB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser MS50G Dual SIM 8 GB prata/preto 1 GB RAM,
MLB13336321,2018-12-15T20:02:06Z,MLB13336321,MLB-CELLPHONES,Multilaser MS45 4G Dual SIM 8 GB dourado 1 GB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser MS45 4G Dual SIM 8 GB dourado 1 GB RAM,
MLB43351380,2024-11-18T12:13:26Z,MLB43351380,MLB-CELLPHONES,Celular Multilaser Flip Para Idosos Números Grande Dois Chip Cor Preto,[],COMPLETE,MEDIUM,PRODUCT,Celular Multilaser Flip Para Idosos Números Grande Dois Chip Cor Preto,
MLB15710000,2020-05-08T04:52:53Z,MLB15710000,MLB-CELLPHONES,Multilaser E Lite Dual SIM 16 GB ouro 512 MB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser E Lite Dual SIM 16 GB ouro 512 MB RAM,
MLB19512151,2022-08-05T17:51:43Z,MLB19512151,MLB-CELLPHONES,Multilaser G 2 Dual SIM 32 GB preto 2 GB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser G 2 Dual SIM 32 GB preto 2 GB RAM,
MLB44360968,2024-12-03T12:33:56Z,MLB44360968,MLB-CELLPHONES,Celular Simples Para Idosos Multilaser Zapp 3g Dual Sim Cor Preto,[],COMPLETE,MEDIUM,PRODUCT,Celular Simples Para Idosos Multilaser Zapp 3g Dual Sim Cor Preto,
MLB28018775,2023-11-07T20:32:50Z,MLB28018775,MLB-CELLPHONES,Multilaser F 2 Dual SIM 32 GB preto 1 GB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser F 2 Dual SIM 32 GB preto 1 GB RAM,
MLB15776864,2020-06-05T02:07:17Z,MLB15776864,MLB-CELLPHONES,Multilaser G Max Dual SIM 32 GB ouro 1 GB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser G Max Dual SIM 32 GB ouro 1 GB RAM,
MLB37287037,2024-05-29T15:18:13Z,MLB37287037,MLB-CELLPHONES,Multilaser Up 4G Dual SIM 32 MB preto 32 MB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser Up 4G Dual SIM 32 MB preto 32 MB RAM,
MLB16206438,2020-10-29T13:41:39Z,MLB16206438,MLB-CELLPHONES,Multilaser E Lite Dual SIM 32 GB ouro 512 MB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser E Lite Dual SIM 32 GB ouro 512 MB RAM,
MLB16068060,2020-09-07T10:42:53Z,MLB16068060,MLB-CELLPHONES,Multilaser Vita IV Dual SIM 32 MB preto 24 MB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser Vita IV Dual SIM 32 MB preto 24 MB RAM,
MLB15561208,2020-03-30T00:41:59Z,MLB15561208,MLB-CELLPHONES,Celular Multilaser Up Play Dual Chip Mp3 Com Câmera Branco - P9077,[],COMPLETE,MEDIUM,PRODUCT,Celular Multilaser Up Play Dual Chip Mp3 Com Câmera Branco - P9077,
MLB61418780,2025-10-30T11:56:31Z,MLB61418780,MLB-CELLPHONES,Smartphone Multilaser F P9105 16gb 3g Wifi Tela 5.5 Preto - Preto,[],COMPLETE,MEDIUM,PRODUCT,Smartphone Multilaser F P9105 16gb 3g Wifi Tela 5.5 Preto - Preto,
MLB15315529,2019-12-28T05:11:34Z,MLB15315529,MLB-CELLPHONES,Multilaser MS50L Dual SIM 8 GB ouro/branco 1 GB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser MS50L Dual SIM 8 GB ouro/branco 1 GB RAM,
MLB13336320,2018-12-15T20:02:05Z,MLB13336320,MLB-CELLPHONES,Multilaser MS45 4G Dual SIM 8 GB preto 1 GB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser MS45 4G Dual SIM 8 GB preto 1 GB RAM,
MLB13316328,2018-12-14T05:12:09Z,MLB13316328,MLB-CELLPHONES,Multilaser Flip Up Dual SIM 32 MB rosa 32 MB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser Flip Up Dual SIM 32 MB rosa 32 MB RAM,
MLB26081810,2023-08-16T18:46:50Z,MLB26081810,MLB-CELLPHONES,Multilaser Flip Vita Dual SIM 32 MB preto 32 MB RAM,[],COMPLETE,MEDIUM,PRODUCT,Multilaser Flip Vita Dual SIM 32 MB preto 32 MB RAM,
